HBM_CATMAN_DATAFILE_40

12/20/2021
10:30
CHANNELS: 31
SEPARATOR: 9
MAXLINES: 228                

Zeit  1 - Standardmessrate	Zeit  1 - Langsame Messrate	Zeit  1 - Schnelle Messrate	CH_1_EDS_A CH=4	CH_2_EDS_B CH=5	CH_3_EDS_C CH=6	CH_5_EDS_E CH=8	CH_6_EDS_F CH=9	CH_7_EDS_G CH=10	CH_8_Temp_a CH=11	Zeit  2 - Standardmessrate	Zeit  2 - Langsame Messrate	Zeit  2 - Schnelle Messrate	CH_1_Temp_b CH=15	CH_2_EH11 CH=16	CH_3_EV12 CH=17	CH_5_EH21 CH=19	CH_6_EV22 CH=20	CH_7_EV23 CH=21	CH_8_EV31 CH=22	Zeit  3 - Standardmessrate	Zeit  3 - Langsame Messrate	Zeit  3 - Schnelle Messrate	CH_1_EV32 CH=26	CH_2_EV33 CH=27	CH_3_W11 CH=28	CH_4_W12 CH=29	CH_5_W21 CH=30	CH_6_W22 CH=31	CH_7_VH31 CH=32	CH_8_W32 CH=33
hh:mm:ss	hh:mm:ss	hh:mm:ss	Pa	Pa	Pa	Pa	Pa	Pa	°C	hh:mm:ss	hh:mm:ss	hh:mm:ss	°C	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	hh:mm:ss	hh:mm:ss	hh:mm:ss	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m
12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16	12/17/2021-19:16
									Pt 100				PT 100																	
T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM	T0 =12/1/2021 11:16:38 AM
dt =200 ms	dt =1000 ms	dt =0.20833332836628 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =1000 ms	dt =0.20833332836628 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =1000 ms	dt =0.20833332836628 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms	dt =200 ms
CH 0	CH 0	CH 0	CH 1	CH 2	CH 3	CH 5	CH 6	CH 7	CH 8	CH 0	CH 0	CH 0	CH 1	CH 2	CH 3	CH 5	CH 6	CH 7	CH 8	CH 0	CH 0	CH 0	CH 1	CH 2	CH 3	CH 4	CH 5	CH 6	CH 7	CH 8
Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) 9E5004D57	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) 9E5004D5B	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) Nicht verfügbar	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D	Serien Nr. (Elektronik / AP) 9E5004D5D
                 ID=0	                 ID=0	                 ID=0	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	                 ID=0	                 ID=0	                 ID=0	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	                 ID=0	                 ID=0	                 ID=0	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036	MX840A ID=5036
AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0	AP: Nicht verfügbar ID=0
Nicht verfügbar ID=0	Nicht verfügbar ID=0	Nicht verfügbar ID=0	DMS Vollbrücke ID=353	DMS Vollbrücke ID=353	DMS Vollbrücke ID=353	DMS Vollbrücke ID=353	DMS Vollbrücke ID=353	DMS Vollbrücke ID=353	Temperaturmessung Pt100 ID=501	Nicht verfügbar ID=0	Nicht verfügbar ID=0	Nicht verfügbar ID=0	Temperaturmessung Pt100 ID=501	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	Nicht verfügbar ID=0	Nicht verfügbar ID=0	Nicht verfügbar ID=0	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354	DMS Halbbrücke ID=354
x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0.38871 y1=0;x2=1.198399 y2=500000	x1=-0.468358 y1=0;x2=0.363717 y2=500000	x1=0.49034 y1=0;x2=1.332885 y2=500000	x1=-0.08761 y1=0;x2=0.719344 y2=500000	x1=-0.62744 y1=0;x2=0.054254 y2=500000	x1=-0.01187 y1=0;x2=0.682565 y2=500000	x1=0 y1=0;x2=0 y2=1000	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=1000	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45	x1=0 y1=0;x2=12.5 y2=23923.45
         (Elektr.)	         (Elektr.)	         (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	°C       (Elektr.)	         (Elektr.)	         (Elektr.)	         (Elektr.)	°C       (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	         (Elektr.)	         (Elektr.)	         (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)	mV/V     (Elektr.)
         (Physik.)	         (Physik.)	         (Physik.)	Pa       (Physik.)	Pa       (Physik.)	Pa       (Physik.)	Pa       (Physik.)	Pa       (Physik.)	Pa       (Physik.)	°C       (Physik.)	         (Physik.)	         (Physik.)	         (Physik.)	°C       (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	         (Physik.)	         (Physik.)	         (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)	µm/m     (Physik.)
0  Endwert	0  Endwert	0  Endwert	2847569 Pa Endwert	3285977 Pa Endwert	2676213 Pa Endwert	3152355 Pa Endwert	4127541 Pa Endwert	3608596 Pa Endwert	1000 °C Endwert	0  Endwert	0  Endwert	0  Endwert	1000 °C Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	0  Endwert	0  Endwert	0  Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert	23923.45 µm/m Endwert
Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0	Skalierung = Physikalisch ID=0
Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	2.5 V Speisung ID=13	2.5 V Speisung ID=13	2.5 V Speisung ID=13	2.5 V Speisung ID=13	2.5 V Speisung ID=13	2.5 V Speisung ID=13	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	Aktive Versorgung: 0 V	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11	1 V Speisung ID=11
Filter = Nicht verfügbar ID=0	Filter = Nicht verfügbar ID=0	Filter = Nicht verfügbar ID=0	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Nicht verfügbar ID=0	Filter = Nicht verfügbar ID=0	Filter = Nicht verfügbar ID=0	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Nicht verfügbar ID=0	Filter = Nicht verfügbar ID=0	Filter = Nicht verfügbar ID=0	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142	Filter = Bessel Tiefpaß ID=142
-	-	-	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	-	-	-	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	-	-	-	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921	fg = 0.5 Hz ID=921
0  Null	0  Null	0  Null	0 Pa Null	0 Pa Null	0 Pa Null	0 Pa Null	0 Pa Null	0 Pa Null	0 °C Null	0  Null	0  Null	0  Null	0 °C Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0  Null	0  Null	0  Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null	0 µm/m Null
0  Tara	0  Tara	0  Tara	0 Pa Tara	0 Pa Tara	0 Pa Tara	0 Pa Tara	0 Pa Tara	0 Pa Tara	0 °C Tara	0  Tara	0  Tara	0  Tara	0 °C Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0  Tara	0  Tara	0  Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara	0 µm/m Tara
0  Software-Null	0  Software-Null	0  Software-Null	0 Pa Software-Null	0 Pa Software-Null	0 Pa Software-Null	0 Pa Software-Null	0 Pa Software-Null	0 Pa Software-Null	0 °C Software-Null	0  Software-Null	0  Software-Null	0  Software-Null	0 °C Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0  Software-Null	0  Software-Null	0  Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null	0 µm/m Software-Null
k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 0	k Faktor = 0	k Faktor = 0	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09	k Faktor = 2.09
Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 0	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1	Brückenfaktor = 1
Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: Keine	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1	Software Skalierung: DMS Verschaltung  k-Faktor: 2.08999991416931 Brückenfaktor: 1 Shuntkorrekturfaktor: 1
Sensor: Kein	Sensor: Kein	Sensor: Kein	Sensor: Erddrucksensor A (EHB 200058)	Sensor: Erddrucksensor B (EBH 200056)	Sensor: Erddrucksensor C (EBH200054)	Sensor: Erddrucksensor E (EBH 200055)	Sensor: Erddrucksensor F (EBH 200066)	Sensor: Erddrucksensor G (EBH 200067)	Sensor: Pt100	Sensor: Kein	Sensor: Kein	Sensor: Kein	Sensor: Pt100	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: Kein	Sensor: Kein	Sensor: Kein	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm	Sensor: DMS Halbbrücke 120Ohm
Sensor T-ID: Keine	Sensor T-ID: Keine	Sensor T-ID: Keine	Sensor T-ID: 443343403703704	Sensor T-ID: 443336542939815	Sensor T-ID: 443336210185185	Sensor T-ID: 443336490856481	Sensor T-ID: 443343422106481	Sensor T-ID: 443344284606481	Sensor T-ID: Pt100	Sensor T-ID: Keine	Sensor T-ID: Keine	Sensor T-ID: Keine	Sensor T-ID: Pt100	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: Keine	Sensor T-ID: Keine	Sensor T-ID: Keine	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074	Sensor T-ID: 443625467824074
Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar	Kabellängenkorrektur Nicht verfügbar

44531.46988	0.00000	0.00000	-60578.83594	-26891.99414	-5106719.50000	-5068839.50000	-6365324.50000	-5209969.00000	12.86860	44531.46988	0.00000	0.00000	7.63797	3884.18530	3575.51221	3921.46436	3010.08813	602.17572	2459.32568	44531.46988	0.00000	0.00000	4383.05957	3968.40527	3387.71973	2122.32544	2762.76465	3485.21973	3676.07593	-17584.60742	
44531.55325	0.00000	0.00000	-55544.35156	-23514.98438	-5113222.50000	-4999383.00000	-6358276.50000	-5190329.50000	12.78940	44531.55325	0.00000	0.00000	7.55617	3894.56274	3586.39966	3934.57813	3031.59180	593.45337	2469.93237	44531.55325	0.00000	0.00000	4391.21191	3981.21973	3394.42310	2132.54077	2724.52295	3500.96436	3696.03931	-17583.85742	
44531.63660	0.00000	0.00000	-57593.10938	-23777.05078	-5121637.50000	-4999458.00000	-6354218.00000	-5151377.50000	12.76652	44531.63660	0.00000	0.00000	7.56602	3884.67651	3576.18799	3924.03198	3042.24731	592.27728	2459.88892	44531.63660	0.00000	0.00000	4382.10693	3969.17651	3382.61719	2118.73901	2684.88062	3490.39233	3680.66235	-17594.76758	
44531.71994	0.00000	0.00000	-59033.88281	-24069.36328	-5128500.50000	-4999537.00000	-6353838.00000	-5111098.00000	12.73309	44531.71994	0.00000	0.00000	7.61110	3875.60278	3567.71826	3913.93237	3035.04663	588.61133	2450.12109	44531.71994	0.00000	0.00000	4375.24756	3961.12817	3372.83691	2105.86963	2693.08032	3479.47559	3665.88599	-17599.18359	
44531.80331	0.00000	0.00000	-59548.71875	-24367.98242	-5131927.50000	-4999904.50000	-6352801.50000	-5085585.50000	12.72691	44531.80331	0.00000	0.00000	7.62765	3873.95532	3565.82739	3911.95264	3027.26758	591.31580	2449.78638	44531.80331	0.00000	0.00000	4374.16553	3960.44995	3372.94873	2110.93115	2743.04004	3479.97559	3667.64209	-17590.12695	
44531.88667	0.00000	0.00000	-59172.76563	-24326.26367	-5137076.50000	-5000055.50000	-6352992.50000	-5067169.00000	12.68687	44531.88667	0.00000	0.00000	7.64634	3877.65601	3569.55103	3914.53003	3020.56519	594.46716	2454.57031	44531.88667	0.00000	0.00000	4377.74219	3964.00195	3377.61865	2119.85059	2754.10840	3483.90894	3670.51074	-17575.76953	
44531.97001	0.00000	0.00000	-59957.01953	-24302.77539	-5137872.50000	-4999803.00000	-6349127.00000	-5048361.00000	12.61819	44531.97001	0.00000	0.00000	7.63532	3871.25562	3563.23706	3908.44727	3019.14917	592.53986	2446.02075	44531.97001	0.00000	0.00000	4372.22559	3958.61182	3370.31348	2117.44287	2751.41821	3477.41870	3663.70483	-17576.11914	
44532.05338	0.00000	0.00000	-58103.21875	-23577.42383	-5142580.00000	-5000410.00000	-6349141.50000	-4987403.50000	12.62458	44532.05338	0.00000	0.00000	7.62003	3879.24780	3571.61865	3915.59229	3046.21997	598.80396	2455.01587	44532.05338	0.00000	0.00000	4380.04150	3966.33765	3380.44580	2133.44482	2768.01050	3487.09961	3677.13306	-17554.33789	
44532.13673	0.00000	0.00000	-59677.23047	-24502.72070	-5143740.50000	-5000197.00000	-6347268.00000	-4934860.00000	12.61065	44532.13673	0.00000	0.00000	7.58400	3872.45020	3565.40796	3909.76245	3054.70093	596.42914	2447.65649	44532.13673	0.00000	0.00000	4374.09082	3958.21558	3372.64380	2128.02051	2760.99463	3479.38574	3668.79028	-17555.46680	
